Entrez ID	Symbol	Type	Entrez.ID
3140	MR1	best inferred	3140
5797	PTPRM	best inferred	5797
5798	PTPRN	best inferred	5798
5799	PTPRN2	best inferred	5799
4481	MSR1	best inferred	4481
4482	MSRA	landmark	4482
4485	MST1	best inferred	4485
4486	MST1R	best inferred	4486
4487	MSX1	best inferred	4487
3156	HMGCR	landmark	3156
3155	HMGCL	best inferred	3155
3151	HMGN2	best inferred	3151
3150	HMGN1	best inferred	3150
3149	HMGB3	best inferred	3149
3148	HMGB2	best inferred	3148
3146	HMGB1	best inferred	3146
4478	MSN	best inferred	4478
4493	MT1E	best inferred	4493
4494	MT1F	best inferred	4494
3164	NR4A1	best inferred	3164
3163	HMOX2	best inferred	3163
3162	HMOX1	landmark	3162
3161	HMMR	best inferred	3161
3159	HMGA1	best inferred	3159
3157	HMGCS1	landmark	3157
3170	FOXA2	best inferred	3170
3178	HNRNPA1	best inferred	3178
3177	SLC29A2	best inferred	3177
3176	HNMT	best inferred	3176
3169	FOXA1	best inferred	3169
4499	MT1M	best inferred	4499
3181	HNRNPA2B1	best inferred	3181
3189	HNRNPH3	best inferred	3189
3187	HNRNPH1	best inferred	3187
100289678	ZNF783	best inferred	100289678
3185	HNRNPF	best inferred	3185
3184	HNRNPD	best inferred	3184
3183	HNRNPC	best inferred	3183
3182	HNRNPAB	best inferred	3182
3192	HNRNPU	best inferred	3192
3191	HNRNPL	best inferred	3191
3190	HNRNPK	best inferred	3190
3199	HOXA2	best inferred	3199
3198	HOXA1	best inferred	3198
64710	NUCKS1	best inferred	64710
64714	PDIA2	best inferred	64714
64708	COPS7B	best inferred	64708
51400	PPME1	best inferred	51400
51409	HEMK1	best inferred	51409
64718	UNKL	best inferred	64718
51412	ACTL6B	best inferred	51412
51411	BIN2	best inferred	51411
541578	CXorf40B	best inferred	541578
131544	CRYBG3	best inferred	131544
51421	AMOTL2	best inferred	51421
51422	PRKAG2	landmark	51422
51427	ZNF107	best inferred	51427
51428	DDX41	best inferred	51428
64743	WDR13	best inferred	64743
64746	ACBD3	landmark	64746
64745	METTL17	best inferred	64745
64748	PLPPR2	best inferred	64748
64747	MFSD1	best inferred	64747
51430	SUCO	best inferred	51430
51433	ANAPC5	best inferred	51433
51435	SCARA3	best inferred	51435
51439	FAM8A1	best inferred	51439
64750	SMURF2	best inferred	64750
64755	C16orf58	best inferred	64755
64754	SMYD3	best inferred	64754
64757	MARC1	best inferred	64757
64759	TNS3	best inferred	64759
51441	YTHDF2	best inferred	51441
51440	HPCAL4	best inferred	51440
51444	RNF138	best inferred	51444
51447	IP6K2	best inferred	51447
51449	PCYOX1	best inferred	51449
64760	FAM160B2	best inferred	64760
64762	GAREM1	best inferred	64762
64761	PARP12	best inferred	64761
64764	CREB3L2	best inferred	64764
64763	ZNF574	best inferred	64763
64766	S100PBP	best inferred	64766
64768	IPPK	best inferred	64768
64769	MEAF6	best inferred	64769
374977	MROH7	best inferred	374977
51450	PRRX2	best inferred	51450
51451	LCMT1	best inferred	51451
51454	GULP1	best inferred	51454
51455	REV1	best inferred	51455
64771	C6orf106	best inferred	64771
64772	ENGASE	best inferred	64772
64777	RMND5B	best inferred	64777
64779	MTHFSD	best inferred	64779
64778	FNDC3B	best inferred	64778
51460	SFMBT1	best inferred	51460
117246	FTSJ3	best inferred	117246
51465	UBE2J1	landmark	51465
117247	SLC16A10	best inferred	117247
51466	EVL	landmark	51466
64780	MICAL1	best inferred	64780
64782	AEN	best inferred	64782
64781	CERK	landmark	64781
64784	CRTC3	best inferred	64784
64783	RBM15	best inferred	64783
64786	TBC1D15	best inferred	64786
64785	GINS3	best inferred	64785
64788	LMF1	best inferred	64788
64787	EPS8L2	best inferred	64787
51474	LIMA1	best inferred	51474
51478	HSD17B7	best inferred	51478
51477	ISYNA1	best inferred	51477
51479	ANKFY1	best inferred	51479
26499	PLEK2	best inferred	26499
131566	DCBLD2	best inferred	131566
26470	SEZ6L2	best inferred	26470
26472	PPP1R14B	best inferred	26472
26471	NUPR1	best inferred	26471
131578	LRRC15	best inferred	131578
26469	PTPN18	best inferred	26469
26468	LHX6	best inferred	26468
5805	PTS	best inferred	5805
5806	PTX3	best inferred	5806
5800	PTPRO	best inferred	5800
5801	PTPRR	best inferred	5801
5803	PTPRZ1	best inferred	5803
5816	PVALB	best inferred	5816
5817	PVR	best inferred	5817
5818	NECTIN1	best inferred	5818
5819	NECTIN2	best inferred	5819
155060	LOC155060	best inferred	155060
5810	RAD1	best inferred	5810
5813	PURA	best inferred	5813
155066	ATP6V0E2	best inferred	155066
170680	PSORS1C2	best inferred	170680
5827	PXMP2	landmark	5827
5828	PEX2	best inferred	5828
5829	PXN	landmark	5829
5820	PVT1	best inferred	5820
5822	PWP2	best inferred	5822
5824	PEX19	best inferred	5824
5825	ABCD3	best inferred	5825
5826	ABCD4	best inferred	5826
4507	MTAP	best inferred	4507
5830	PEX5	best inferred	5830
5831	PYCR1	landmark	5831
4501	MT1X	best inferred	4501
5832	ALDH18A1	best inferred	5832
4502	MT2A	best inferred	4502
5833	PCYT2	best inferred	5833
5834	PYGB	best inferred	5834
4504	MT3	best inferred	4504
5836	PYGL	landmark	5836
5837	PYGM	best inferred	5837
4520	MTF1	best inferred	4520
5860	QDPR	best inferred	5860
5861	RAB1A	best inferred	5861
5862	RAB2A	best inferred	5862
3200	HOXA3	best inferred	3200
4521	NUDT1	best inferred	4521
4522	MTHFD1	best inferred	4522
157680	VPS13B	best inferred	157680
4528	MTIF2	best inferred	4528
5859	QARS	best inferred	5859
5870	RAB6A	best inferred	5870
5871	MAP4K2	best inferred	5871
5872	RAB13	best inferred	5872
4542	MYO1F	best inferred	4542
5873	RAB27A	landmark	5873
3208	HPCA	best inferred	3208
3207	HOXA11	best inferred	3207
3206	HOXA10	landmark	3206
3204	HOXA7	best inferred	3204
3203	HOXA6	best inferred	3203
3202	HOXA5	landmark	3202
3201	HOXA4	best inferred	3201
5863	RGL2	best inferred	5863
5864	RAB3A	best inferred	5864
4534	MTM1	best inferred	4534
5865	RAB3B	best inferred	5865
5867	RAB4A	landmark	5867
5868	RAB5A	best inferred	5868
5869	RAB5B	best inferred	5869
5880	RAC2	landmark	5880
157697	ERICH1	best inferred	157697
5881	RAC3	best inferred	5881
4552	MTRR	best inferred	4552
5883	RAD9A	landmark	5883
5884	RAD17	best inferred	5884
3222	HOXC5	best inferred	3222
3221	HOXC4	best inferred	3221
3219	HOXB9	best inferred	3219
3217	HOXB7	best inferred	3217
3216	HOXB6	best inferred	3216
3215	HOXB5	best inferred	3215
3213	HOXB3	best inferred	3213
3212	HOXB2	best inferred	3212
5874	RAB27B	best inferred	5874
5875	RABGGTA	best inferred	5875
5876	RABGGTB	best inferred	5876
5877	RABIF	best inferred	5877
5878	RAB5C	best inferred	5878
4548	MTR	best inferred	4548
5879	RAC1	best inferred	5879
5890	RAD51B	best inferred	5890
5891	MOK	landmark	5891
5892	RAD51D	best inferred	5892
5893	RAD52	best inferred	5893
5894	RAF1	best inferred	5894
3232	HOXD3	best inferred	3232
3229	HOXC13	best inferred	3229
3227	HOXC11	best inferred	3227
3226	HOXC10	best inferred	3226
3224	HOXC8	best inferred	3224
3223	HOXC6	best inferred	3223
5885	RAD21	best inferred	5885
5886	RAD23A	best inferred	5886
5887	RAD23B	best inferred	5887
5888	RAD51	best inferred	5888
5889	RAD51C	landmark	5889
3242	HPD	best inferred	3242
3241	HPCAL1	best inferred	3241
3240	HP	best inferred	3240
3237	HOXD11	best inferred	3237
3236	HOXD10	best inferred	3236
3235	HOXD9	best inferred	3235
5898	RALA	landmark	5898
5899	RALB	landmark	5899
4582	MUC1	landmark	4582
26608	TBL2	best inferred	26608
3251	HPRT1	landmark	3251
3250	HPR	best inferred	3250
3249	HPN	best inferred	3249
3248	HPGD	best inferred	3248
4591	TRIM37	best inferred	4591
4594	MUT	best inferred	4594
4595	MUTYH	best inferred	4595
4597	MVD	best inferred	4597
3265	HRAS	best inferred	3265
3257	HPS1	best inferred	3257
3276	PRMT1	best inferred	3276
3275	PRMT2	best inferred	3275
3270	HRC	best inferred	3270
3269	HRH1	best inferred	3269
3268	AGFG2	best inferred	3268
3267	AGFG1	best inferred	3267
4598	MVK	best inferred	4598
4599	MX1	best inferred	4599
3280	HES1	landmark	3280
3281	HSBP1	best inferred	3281
3291	HSD11B2	best inferred	3291
3290	HSD11B1	best inferred	3290
3299	HSF4	best inferred	3299
3298	HSF2	best inferred	3298
3297	HSF1	best inferred	3297
3295	HSD17B4	best inferred	3295
3294	HSD17B2	best inferred	3294
3293	HSD17B3	best inferred	3293
64834	ELOVL1	best inferred	64834
64838	FNDC4	best inferred	64838
64837	KLC2	best inferred	64837
51520	LARS	best inferred	51520
51526	OSER1	best inferred	51526
64840	PORCN	best inferred	64840
64844	MARCH7	best inferred	64844
64847	SPATA20	best inferred	64847
64849	SLC13A3	best inferred	64849
64848	YTHDC2	best inferred	64848
51531	TRMO	best inferred	51531
51533	PHF7	best inferred	51533
146909	KIF18B	best inferred	146909
64850	ETNPPL	best inferred	64850
64852	TUT1	best inferred	64852
64854	USP46	best inferred	64854
26532	OR10H3	best inferred	26532
64853	AIDA	best inferred	64853
64856	VWA1	best inferred	64856
64858	DCLRE1B	best inferred	64858
64859	NABP1	best inferred	64859
51540	SCLY	best inferred	51540
51542	VPS54	best inferred	51542
51548	SIRT6	best inferred	51548
51547	SIRT7	best inferred	51547
64860	ARMCX5	best inferred	64860
64863	METTL4	best inferred	64863
64864	RFX7	best inferred	64864
133619	PRRC1	best inferred	133619
64866	CDCP1	best inferred	64866
26548	ITGB1BP2	best inferred	26548
51550	CINP	best inferred	51550
51552	RAB14	best inferred	51552
51555	PEX5L	best inferred	51555
51554	ACKR4	best inferred	51554
51559	NT5DC3	best inferred	51559
26519	TIMM10	best inferred	26519
26511	CHIC2	landmark	26511
26512	INTS6	best inferred	26512
26517	TIMM13	best inferred	26517
51560	RAB6B	best inferred	51560
51562	MBIP	best inferred	51562
51561	IL23A	best inferred	51561
51564	HDAC7	best inferred	51564
51566	ARMCX3	best inferred	51566
51567	TDP2	best inferred	51567
51569	UFM1	landmark	51569
26529	OR12D2	best inferred	26529
26521	TIMM8B	best inferred	26521
26523	AGO1	best inferred	26523
26525	IL36RN	best inferred	26525
26528	DAZAP1	best inferred	26528
51571	FAM49B	best inferred	51571
51573	GDE1	best inferred	51573
26520	TIMM9	landmark	26520
51575	ESF1	best inferred	51575
51574	LARP7	best inferred	51574
64895	PAPOLG	best inferred	64895
64897	C12orf43	best inferred	64897
51582	AZIN1	best inferred	51582
51586	MED15	best inferred	51586
51585	PCF11	best inferred	51585
51588	PIAS4	best inferred	51588
386627	SAP30L-AS1	best inferred	386627
26507	CNNM1	best inferred	26507
26509	MYOF	best inferred	26509
26502	NARF	best inferred	26502
26504	CNNM4	best inferred	26504
26503	SLC17A5	best inferred	26503
26505	CNNM3	best inferred	26505
51593	SRRT	best inferred	51593
51592	TRIM33	best inferred	51592
51594	NBAS	best inferred	51594
51596	CUTA	best inferred	51596
51599	LSR	landmark	51599
169611	OLFML2A	best inferred	169611
100132406	NBPF10	best inferred	100132406
374655	ZNF710	best inferred	374655
157627	LINC00599	best inferred	157627
399979	SNX19	best inferred	399979
100507424	LOC100507424	best inferred	100507424
5905	RANGAP1	best inferred	5905
5906	RAP1A	best inferred	5906
5908	RAP1B	best inferred	5908
5909	RAP1GAP	landmark	5909
5900	RALGDS	landmark	5900
5901	RAN	best inferred	5901
5902	RANBP1	best inferred	5902
5903	RANBP2	best inferred	5903
26577	PCOLCE2	best inferred	26577
26576	SRPK3	best inferred	26576
26578	OSTF1	best inferred	26578
5915	RARB	best inferred	5915
5916	RARG	best inferred	5916
5917	RARS	best inferred	5917
5918	RARRES1	best inferred	5918
5919	RARRES2	best inferred	5919
26575	RGS17	best inferred	26575
26574	AATF	best inferred	26574
5910	RAP1GDS1	best inferred	5910
51501	HIKESHI	best inferred	51501
5911	RAP2A	best inferred	5911
51504	TRMT112	best inferred	51504
5912	RAP2B	best inferred	5912
5913	RAPSN	best inferred	5913
51506	UFC1	best inferred	51506
5914	RARA	best inferred	5914
51507	RTFDC1	best inferred	51507
100507436	MICA	best inferred	100507436
26589	MRPL46	best inferred	26589
5926	ARID4A	best inferred	5926
5927	KDM5A	landmark	5927
5928	RBBP4	best inferred	5928
5929	RBBP5	best inferred	5929
26586	CKAP2	best inferred	26586
26585	GREM1	best inferred	26585
51510	CHMP5	best inferred	51510
5920	RARRES3	best inferred	5920
51513	ETV7	best inferred	51513
5921	RASA1	landmark	5921
51512	GTSE1	best inferred	51512
5922	RASA2	best inferred	5922
5923	RASGRF1	best inferred	5923
51514	DTL	best inferred	51514
51517	NCKIPSD	best inferred	51517
5925	RB1	landmark	5925
5937	RBMS1	best inferred	5937
4607	MYBPC3	best inferred	4607
4608	MYBPH	best inferred	4608
5939	RBMS2	best inferred	5939
4609	MYC	landmark	4609
5930	RBBP6	best inferred	5930
4600	MX2	best inferred	4600
5931	RBBP7	best inferred	5931
4601	MXI1	best inferred	4601
5932	RBBP8	best inferred	5932
4602	MYB	best inferred	4602
5933	RBL1	best inferred	5933
4603	MYBL1	best inferred	4603
5934	RBL2	best inferred	5934
4604	MYBPC1	best inferred	4604
5935	RBM3	best inferred	5935
4605	MYBL2	landmark	4605
5936	RBM4	best inferred	5936
5950	RBP4	best inferred	5950
4617	MYF5	best inferred	4617
4610	MYCL	best inferred	4610
4613	MYCN	best inferred	4613
4615	MYD88	best inferred	4615
4616	GADD45B	landmark	4616
5947	RBP1	best inferred	5947
5961	PRPH2	best inferred	5961
4628	MYH10	best inferred	4628
5959	RDH5	best inferred	5959
4629	MYH11	best inferred	4629
5954	RCN1	best inferred	5954
5955	RCN2	best inferred	5955
4627	MYH9	best inferred	4627
5970	RELA	best inferred	5970
5971	RELB	landmark	5971
4641	MYO1C	best inferred	4641
3310	HSPA6	best inferred	3310
3306	HSPA2	best inferred	3306
3305	HSPA1L	best inferred	3305
3303	HSPA1A	landmark	3303
3301	DNAJA1	best inferred	3301
3300	DNAJB2	landmark	3300
5962	RDX	best inferred	5962
5965	RECQL	best inferred	5965
4635	MYL4	best inferred	4635
5966	REL	best inferred	5966
4636	MYL5	best inferred	4636
3309	HSPA5	best inferred	3309
4637	MYL6	best inferred	4637
3308	HSPA4	landmark	3308
4638	MYLK	landmark	4638
5980	REV3L	best inferred	5980
4650	MYO9B	best inferred	4650
5981	RFC1	best inferred	5981
4651	MYO10	landmark	4651
5982	RFC2	landmark	5982
5983	RFC3	best inferred	5983
3321	IGSF3	best inferred	3321
3320	HSP90AA1	best inferred	3320
3315	HSPB1	landmark	3315
3313	HSPA9	best inferred	3313
3312	HSPA8	landmark	3312
4642	MYO1D	best inferred	4642
5973	RENBP	best inferred	5973
4643	MYO1E	best inferred	4643
4644	MYO5A	best inferred	4644
5976	UPF1	best inferred	5976
4646	MYO6	best inferred	4646
5977	DPF2	best inferred	5977
4647	MYO7A	best inferred	4647
5978	REST	best inferred	5978
4649	MYO9A	best inferred	4649
5990	RFX2	best inferred	5990
4660	PPP1R12B	best inferred	4660
5991	RFX3	best inferred	5991
4661	MYT1	best inferred	4661
5993	RFX5	landmark	5993
5994	RFXAP	best inferred	5994
2001	ELF5	best inferred	2001
2000	ELF4	best inferred	2000
3329	HSPD1	landmark	3329
3326	HSP90AB1	best inferred	3326
4653	MYOC	best inferred	4653
5984	RFC4	best inferred	5984
5985	RFC5	landmark	5985
5986	RFNG	landmark	5986
5987	TRIM27	best inferred	5987
4659	PPP1R12A	best inferred	4659
4670	HNRNPM	best inferred	4670
4671	NAIP	best inferred	4671
4673	NAP1L1	best inferred	4673
4674	NAP1L2	best inferred	4674
2012	EMP1	best inferred	2012
2011	MARK2	best inferred	2011
2010	EMD	best inferred	2010
3340	NDST1	best inferred	3340
2009	EML1	best inferred	2009
3339	HSPG2	best inferred	3339
3338	DNAJC4	best inferred	3338
2006	ELN	best inferred	2006
3337	DNAJB1	landmark	3337
2005	ELK4	best inferred	2005
3336	HSPE1	best inferred	3336
2004	ELK3	best inferred	2004
2002	ELK1	best inferred	2002
4664	NAB1	best inferred	4664
4665	NAB2	best inferred	4665
5996	RGS1	best inferred	5996
4666	NACA	best inferred	4666
5997	RGS2	landmark	5997
5998	RGS3	best inferred	5998
4668	NAGA	best inferred	4668
5999	RGS4	best inferred	5999
4669	NAGLU	best inferred	4669
157567	ANKRD46	best inferred	157567
4680	CEACAM6	best inferred	4680
4681	NBL1	best inferred	4681
4682	NUBP1	best inferred	4682
4683	NBN	best inferred	4683
4684	NCAM1	best inferred	4684
4685	NCAM2	best inferred	4685
2023	ENO1	best inferred	2023
3354	HTR1E	best inferred	3354
2022	ENG	best inferred	2022
2021	ENDOG	best inferred	2021
2019	EN1	best inferred	2019
2018	EMX2	best inferred	2018
2017	CTTN	landmark	2017
3347	HTN3	best inferred	3347
2014	EMP3	best inferred	2014
2013	EMP2	best inferred	2013
3344	FOXN2	best inferred	3344
4675	NAP1L3	best inferred	4675
4676	NAP1L4	best inferred	4676
4677	NARS	best inferred	4677
4678	NASP	best inferred	4678
4690	NCK1	landmark	4690
4691	NCL	best inferred	4691
4692	NDN	best inferred	4692
4693	NDP	best inferred	4693
4694	NDUFA1	best inferred	4694
4696	NDUFA3	best inferred	4696
2034	EPAS1	best inferred	2034
2033	EP300	best inferred	2033
3364	HUS1	best inferred	3364
2030	SLC29A1	best inferred	2030
2029	ENSA	best inferred	2029
2028	ENPEP	best inferred	2028
2027	ENO3	best inferred	2027
2026	ENO2	best inferred	2026
3357	HTR2B	best inferred	3357
3356	HTR2A	best inferred	3356
4686	NCBP1	best inferred	4686
4688	NCF2	best inferred	4688
4689	NCF4	best inferred	4689
3376	IARS	best inferred	3376
2044	EPHA5	best inferred	2044
2043	EPHA4	best inferred	2043
2042	EPHA3	landmark	2042
3373	HYAL1	best inferred	3373
2041	EPHA1	best inferred	2041
2040	STOM	best inferred	2040
3371	TNC	best inferred	3371
2039	DMTN	best inferred	2039
2037	EPB41L2	landmark	2037
2036	EPB41L1	best inferred	2036
4697	NDUFA4	best inferred	4697
4698	NDUFA5	best inferred	4698
2055	CLN8	best inferred	2055
3386	ICAM4	best inferred	3386
2054	STX2	best inferred	2054
3385	ICAM3	landmark	3385
2053	EPHX2	best inferred	2053
3384	ICAM2	best inferred	3384
2052	EPHX1	best inferred	2052
3383	ICAM1	landmark	3383
2051	EPHB6	best inferred	2051
3382	ICA1	best inferred	3382
2050	EPHB4	best inferred	2050
2049	EPHB3	best inferred	2049
2048	EPHB2	landmark	2048
2047	EPHB1	best inferred	2047
2067	ERCC1	best inferred	2067
3398	ID2	landmark	3398
2066	ERBB4	best inferred	2066
3397	ID1	best inferred	3397
2065	ERBB3	landmark	2065
3396	MRPL58	best inferred	3396
2064	ERBB2	landmark	2064
2063	NR2F6	landmark	2063
3394	IRF8	best inferred	3394
2060	EPS15	best inferred	2060
2059	EPS8	best inferred	2059
2058	EPRS	landmark	2058
2057	EPOR	best inferred	2057
2070	EYA4	best inferred	2070
2078	ERG	best inferred	2078
2077	ERF	best inferred	2077
2073	ERCC5	best inferred	2073
2071	ERCC3	best inferred	2071
2068	ERCC2	best inferred	2068
3399	ID3	best inferred	3399
2081	ERN1	best inferred	2081
2079	ERH	best inferred	2079
2091	FBL	best inferred	2091
2099	ESR1	best inferred	2099
2098	ESD	best inferred	2098
51643	TMBIM4	best inferred	51643
51642	MRPL48	best inferred	51642
51647	FAM96B	best inferred	51647
51646	YPEL5	best inferred	51646
64960	MRPS15	best inferred	64960
64963	MRPS11	best inferred	64963
51650	MRPS33	best inferred	51650
51652	CHMP3	best inferred	51652
51651	PTRH2	best inferred	51651
51654	CDK5RAP1	best inferred	51654
51657	STYXL1	best inferred	51657
51659	GINS2	best inferred	51659
64976	MRPL40	best inferred	64976
51660	MPC1	best inferred	51660
51663	ZFR	best inferred	51663
51665	ASB1	best inferred	51665
51669	SARAF	best inferred	51669
51668	HSPB11	best inferred	51668
64981	MRPL34	best inferred	64981
51673	TPPP3	best inferred	51673
51678	MPP6	best inferred	51678
51690	LSM7	best inferred	51690
51691	LSM8	best inferred	51691
51693	TRAPPC2L	best inferred	51693
51696	HECA	best inferred	51696
26610	ELP4	best inferred	26610
120227	CYP2R1	best inferred	120227
64901	RANBP17	best inferred	64901
51603	METTL13	best inferred	51603
51604	PIGT	best inferred	51604
51606	ATP6V1H	best inferred	51606
64921	CASD1	best inferred	64921
64924	SLC30A5	best inferred	64924
64919	BCL11B	best inferred	64919
51611	DPH5	best inferred	51611
51614	ERGIC3	best inferred	51614
51616	TAF9B	best inferred	51616
51617	HMP19	best inferred	51617
51619	UBE2D4	best inferred	51619
4705	NDUFA10	best inferred	4705
4706	NDUFAB1	best inferred	4706
64927	TTC23	best inferred	64927
100132341	CLUHP3	best inferred	100132341
4707	NDUFB1	best inferred	4707
4708	NDUFB2	best inferred	4708
4709	NDUFB3	best inferred	4709
51621	KLF13	best inferred	51621
4700	NDUFA6	best inferred	4700
4702	NDUFA8	best inferred	4702
4703	NEB	best inferred	4703
4704	NDUFA9	best inferred	4704
51626	DYNC2LI1	best inferred	51626
64940	STAG3L4	best inferred	64940
